,FIPS,Text,Pred
8226,36061.0,i want hear more democrats ,1
8227,46099.0,just 14 years ago sd elected democrats tim johnson stephanie hs congress don write off ds sd ,1
8228,13091.0,so someone finally figured out republicans democrats then us adults it time for ,1
8229,10005.0,joerogan says liberals spray mental illness like diarrhea over screen slams democrats treatin ,1
8230,54015.0,i find hard understand sickness has so political i wonder if next bad flu season become ,1
8231,51147.0,biden democrats passiveaggression amp gaslighting republicans scorched earth aggression amp outright lies ,1
8232,10005.0,agreejoebiden out time out ice cream out fucking mind biden has so profoundly humiliated ,1
8233,9003.0,masks part democrats now everyone wear masks like mandating everyone wear a ,1
8234,42071.0,savthorpe izzy4lancaster ibew iuoe825 as long democrats educate themselves science involved look in ,1
8235,4025.0,wake up democrats resisters independents we fight lives protect save american democ ,1
8236,1101.0,people entering nation thousands receiving tax payer benefits while veterans being ignore ,1
8237,18095.0,fakebiden she didn stop making phone calls gigs meetings we signed framed letter bush f ,1
8238,36103.0,the 2022 suffolk county democratic spring dinner almost 413 sign up show up so we can lift up d ,1
8239,39093.0,there not going buildbackbetterbill republicans joemanchinwv senatorsinema should sit h httpstcou7ecreof1d s ,1
8240,27053.0,imagine being dumb four vaccine shots still caught bug thanking them ,1
8241,9003.0,joncoopertweets same question i since gop hellbent saying democrats child abusers i believe ,1
8242,39093.0,do joebiden democrats believe democracy do believe onepartyrule crushingopposition f ,1
8243,34029.0,news democrats ,1
8244,25017.0,rep virginia fox needs voted out november democrats goblue humanrights socialjustice ,1
8245,36061.0,texan don say gay bill opponents criticize republicans jason beeferman te ,1
8246,6107.0,democrats took office a simple pen stroke could end someone needs nap first king can wr ,1
8247,25027.0,briannamillor brianna know could strong proud intelligent black woman appointed scotus ,1
8248,42049.0,come man nobodynot even democratswould believe deal deal iran ,1
8249,25027.0,nytimes correct would 215 years about 110 prior appointments if potus joebiden other ,1
8250,25027.0,msnbc correct would 215 years about 110 prior appointments if potus joebiden other ,1
8251,34029.0,liberal msnbc democrats always looking blame someone else fakenews ,1
8252,41051.0,this democrats want landscape look like where don find panels wind turbin ,1
8253,25025.0,democrats something hide ,1
8254,23017.0,more this democrats out republican hypocrisy ,1
8255,53033.0,speakerpelosi senschumer senjeffmerkley pattymurray potus the lack accountability regarding politicians and ,1
8256,6107.0,secbecerra hhsgov potus vp pcaamerica rainn abusestoppers stopitnow sick mansick left alert ,1
8257,35057.0,it getting harder live joe biden america bidenadministration democrats food gasprices inflation joebiden money usnews s s ,1
8258,17031.0,master drone strikes obama talks about his achievements richimedhurst ,1
8259,17031.0,how the left lost its mind over covid amp became psychotic httpstcovfniaefogu lockdownleft democrats ,1
8260,-1.0,darbyscastle xsyntryk1 law amp order party people republicans democrats the law law amp order making s ,1
8261,17107.0,harrisonjaime if republican president amp democrats majority we need do same thing httpstcozugx9yjr7j s ,1
8262,51147.0,democrats not taken seriously ,1
8263,6107.0,okay democrats remember 2022 midterm election really matters scotus need bluewave2022 ,1
8264,48333.0,maybe since democrats ones started kkk other racist organizations backing eve ,1
8265,17031.0,no one using white house anyways sure democrats would love lead way house illegals ,1
8266,6037.0,georgewachsmuth for us survive out goals need be 90 democrats registered vote 90 of ,1
8267,42027.0,lawrence discussed conspiracytheories ginnithomas relation husband clarence 33122 idea ,1
8268,32003.0,rollingstone why not report trumped up story just like smollet case forget husband broke ,1
8269,26073.0,grandmasforpete democrats got zelenskiy name senbrianschatz saygay trumpcoupattempt ,1
8270,35001.0,how refreshing would that be no democrats agree amp rino trio mittlisasusan stupid enough say ,1
8271,6099.0,so democrats ,1
8272,12095.0,funny culture today about eliminating specific identities yet government still has ,1
8273,42091.0,donwinslow i am beyond seething is country democrats potus dojph want live in nobody f ,1
8274,4013.0,johnpavlovitz democracy saved eugenegoodman democrats gave award stopping insurrectionist ,1
8275,36061.0,cnn commentator buck sexton warns ending title 42 make migrant surge into tsunami fo ,1
8276,45019.0,democrats disgusting sex predators ,1
8277,25027.0,mysticelder mlsudders mask up if need if one way masking best we can do health n ,1
8278,12105.0,from ali alialexandertruthsocial democrats read rarely do has sads ,1
8279,12105.0,from ali alialexandertruthsocial love watching democrats fight over me ,1
8280,13091.0,i mean seriously democrats has point yall admit potus hot mess ,1
8281,15001.0,now more than ever we need democrats not lame ,1
8282,19153.0,donwinslow sadly i believe you right i am becoming disillusioned government holding anyone responsibl ,1
8283,41067.0,seriously let move on news usa republicans democrats gop dnc insurrection sedition traitors httpstcolnepjuuwta s ,1
8284,25025.0,man i cant tell good news is i am praying democracy november im hoping wisconsin s ,1
8285,41067.0,my unsurprised face news usa republicans democrats gop dnc insurrection sedition traitors ,1
8286,4013.0,my policies if elected would appeal both sides isle if we end partisan divide i want get votes f ,1
8287,18159.0,indivisibleteam democrats way too catholic always looking own faults ,1
8288,17031.0,why democrats so eager allow open borders we know it not out goodness hearts it ,1
8289,12105.0,yes because 6 yr old needs learn about killing baby these progressive democrats insane peop ,1
8290,36061.0,lyudmila denisova buchamassacre joebiden still opposes us recognition the ,1
8291,48279.0,why anyone would continue supporting thedemocrats voting november 24 i do not know they su ,1
8292,17031.0,are we wrong does feel like every other day illinois democrats found under another investigatio ,1
8293,13121.0,but don worry democrats keep forcing children into them ,1
8294,11001.0,it like running over dead body nominated youll still angry didnt supp httpstcozcikbmtijc s ,1
8295,36081.0,i worried about midterms we gotta band together resisters bring home democrats we are ,1
8296,12103.0,toniannmyers i hope so but gop registrations florida surpassing democrats last months along ,1
8297,12127.0,racistron deathsantis group launches ad campaign targeting desantis proposed congressional maps both maps t ,1
8298,48333.0,democrats do not values prove wrong ,1
8299,-1.0,covid wave hits democrats just they scaling back health protocols httpstcowo5mqsy24v ,1
8300,-1.0,covid wave hits democrats just they scaling back health protocols httpstcoioiqjzyyjt ,1
8301,33013.0,what insult black amp brown parents children innocent victims child rapists amp other sex c ,1
8302,12105.0,this gal gets it scrowder tuckercarlson jackposobiec michaeljknowles lukewearechange timcast donaldjtrumpjr ,1
8303,1117.0,httpstcodljdi6f5v9 will dc democrats get board mining us do want usa success ev ,1
8304,53033.0,democrats good at joebiden kamalaharris barack whereshunter ketanjibrownjackson ,1
8305,48279.0,tennesee gop tried pass law would allow children married adults how effing gross ,1
8306,36061.0,vladimirputin deliberately targeted children train platform kramatorsk amp must held accountable t ,1
8307,12105.0,the next time antigun leftist extremist says guns should banned this where cnn wrote a ,1
8308,39117.0,it time help gotv ohio join team rideshare2vote tuesday help schedule rides upcoming el httpstco7nyusqbjrp s ,1
8309,1101.0,open borders no voter id end filibuster pack supreme court benefits illegals end electoral ,1
8310,51147.0,liberals rage after chucktodd asks if kbj confirmation democrats final victory before november ,1
8311,34001.0,8th graders near atlanta ga chase attack brutally beat referee thomassowell saw coming years ago 2 ,1
8312,42063.0,after spending millions dollars recounts and after hearing democrats cheaters 2 years and after ,1
8313,29135.0,the fact every democrat senator voted confirm kentanjibrownjackson scotus fact supports onewo ,1
8314,48279.0,msnbc media missed legitimate questions on hunterbiden bidenharris midterm election democrats ,1
8315,42027.0,middle class starting choose between gas food a slow down extra purchases this great n ,1
8316,18159.0,republicans constantly accuse democrats voterfraud ones caught committing voter fraud ,1
8317,25027.0,potus can justiceketanjibrownjackson please comment about potus joebiden other democrats treated and ,1
8318,27053.0,jwatkins7428 except actually everywhere courts prosecutors refusing actually look into any ,1
8319,25027.0,potus hey sleepyjoe did embrace janicerogersbrown way did justiceketanjibrownjackson no you and ,1
8320,48231.0,why transgender coverage4all small 101 require dentalcare healthcaregov says isnt nec ,1
8321,10005.0,joebiden there no place political violence antiwar activist subscribes napnon aggr ,1
8322,21155.0,biden dems complaining about republicans conformation justiceketanjibrownjackson should go back a ,1
8323,11001.0,is going hard keep america failing democrats control media education hollywood deep stat ,1
8324,36061.0,joebiden made big promises about guncontrol candidate now white house couldnt care httpstcodfis2ju1ec s ,1
8325,23031.0,irlilaw foxnews adamshawny unfortunately democrats controlling both chambers congress potus th ,1
8326,1105.0,joe biden the president the united states interpret ill leave twitter ,1
8327,42027.0,peterducey asks jennpsaki directly age should children begin learning about sexuality immediately refer ,1
8328,48279.0,the data clear trend clear america strongly oppose democrats socialist agenda midterms ,1
8329,51147.0,joerogan says democrats twitter spray illness like all over screen ,1
8330,6065.0,independents majority us then democrats republicans shrinking minority does big med ,1
8331,41051.0,you know fellow democrats if we lose house senate other races we only ourselves blame if ,1
8332,40109.0,democrats want govern want rule ,1
8333,12105.0,share video flamming pedocrat groomer gay man womens thong silicone butt stalking children kiddie p ,1
8334,37183.0,having kamala harris vp decision made segment democrats it bad move then f httpstcofmcoaxh9cs s ,1
8335,12086.0,society democrats built ,1
8336,39035.0,12 great power two party system the republicans charge promoting interests of ,1
8337,19063.0,so i hear democrats unmotivated midterms year well i got reality check yall if dont ,1
8338,21117.0,so party wants end childpoverty did do childtaxcredit expired 37 mill ,1
8339,25025.0,and libs think babbling mannequin improvement over trump democrats liberals dementia clownshow ,1
8340,45017.0,even after time after examples liberal hypocrisy stupidity after i think i can never s ,1
8341,25027.0,riegerreport correct would 215 years about 110 prior appointments if potus joebiden oth ,1
8342,12071.0,obama blasted russia comments during conference disinformation ,1
8343,42027.0,inflation has year year week democrats another e ,1
8344,4025.0,barackobama it not it is the truth corrupt democrats liberal media meta ,1
8345,11001.0,what crime getting worse democrats control how can pres trump deprived office it ju ,1
8346,51147.0,democrats pending wipeout november midterms2022 horrific gqpcult they have ,1
8347,51147.0,watch petebuttigieg stunned when charlamagne tells him democrats haven kept their promises black americans ,1
8348,13319.0,tonyposnanski always bad sometimes worse only chucktodd foxnews can make celebration ceremony for ,1
8349,12127.0,potus has signed emmetttillantilynching act into law making lynching federal hate crime long over ,1
8350,29189.0,do progessives democrats even care were flat out lied too ,1
8351,53005.0,racial equity climatecrisis remain democrats election2022 focus ,1
8352,41067.0,how does get elected news usa republicans democrats gop dnc ,1
8353,6107.0,bidengashike gasprices senate democrats either don know much gas costs own states th ,1
8354,40069.0,lindseygrahamsc democrats didntdestroy conservative judges they shld destroyed especially ,1
8355,48339.0,hctrudo filibuster still rule ussenate has 60 vote threshold democrats can overcome ,1
8356,36061.0,4 and widest gap between republicans amp democrats how likely do think putin would inva ,1
8357,36061.0,2 democrats had very different list dislikes predictably if combine 1st amp 2nd choice top picks ,1
8358,36061.0,america we talk about this httpstcohn8llkcaiu poll compared republican democrats amp independen ,1
8359,4013.0,new podcast the left celebrates ketanji brown jackon confirmation spreaker 550kfyi bias circus httpstcoyb32btvjmd s ,1
8360,36041.0,good job america it time bring common sense back nation again i hope pass every stat httpstcoamovzehbiv s ,1
8361,21227.0,14 republicans 2 democrats file run tenneee newly configured 5th district us house seat seat crea httpstcojeths3c1xu s ,1
8362,42027.0,democrats labeled racist because we white so own standards democratsaregroomers pass on ,1
8363,9003.0,democrats zero interest lifting people out poverty districts theyve controlled decades w ,1
8364,42027.0,if still support democrats telling america support childsexualgrooming democratsaregroomers ,1
8365,47149.0,just in prepare democratic tears november meltdown is going be glorious if communist ,1
8366,29095.0,it grosses out queer person happens married black man democrats we rightly criticize ,1
8367,4013.0,are democrats really out toucn trump desantis this ,1
8368,42027.0,democrats about die hill supporting childsexualgrooming protect children vote against ,1
8369,37037.0,letsgobrandon bidenharris administration democrats destroying usa allowing encouraging ,1
8370,42027.0,democrats support small children young three years old carry out physical transgender surgeries out ,1
8371,33013.0,democrats = groomers teachersunion = groomers protect our kids from democrats amp teachers ,1
8372,17031.0,speaking httpstco9aww5jsgnx httpstcohc1wetvs7b meditation music thesoul themind thepast ,1
8373,42027.0,the sacramento shooter recently released prison only serving 4 years 11 year sentence a violent ,1
8374,42027.0,ordinary1world you both but if democrats actually vote we win ,1
8375,42027.0,democrats want pay off student loans lawyers kid lives next door took out while couldnt af ,1
8376,42027.0,looks like democrats arent towing line parties stance pro sexualization 5 8 year old chil ,1
8377,9003.0,sotsmerrill govnedlamont flooding system w fraudulent ballots dilutes voice legitimate voters especi ,1
8378,48201.0,i wrote while ago it still applies bc unfortunately legislators amp sadly mostly democrats keep supporting ,1
8379,19113.0,america funding nazis around world ukrainenazis democrats potus barackobama victorianuland neocons unde ,1
8380,51510.0,whcos sun came out w joy whitehouse democrats biden harris scotus katanjibrownjackson ,1
8381,29095.0,i guess marketing matters comes making people think voice matters reality you ,1
8382,42027.0,what democrats stand for rightsprogress what ,1
8383,34001.0,8th graders near atlanta ga chase attack brutally beat referee thomassowell saw coming years ago 2 ,1
8384,51510.0,senator warnock wrote letter daughter reminding can do anything wants ketanjibrownjackson kamalaharris democrats ,1
8385,42027.0,the greatreset democrats continue promote breaking backs every working family america cong ,1
8386,42027.0,democrats want sexually groom american children is wonder appointed justice supreme c ,1
8387,32003.0,gas prices going up food prices going up rents going upcombined printing money recipe for ,1
8388,19113.0,democrats under massformationpsychosis pattymurray repjayapal randpaul seattle king5seattle komonews ,1
8389,40027.0,9999 campaign contributions went democrats election cycle 2022 check just proficient these te ,1
8390,4025.0,i do not understand why democrats think should taught discussed grammar school why its not their ,1
8391,4025.0,goes show democrats propaganda very powerful these ppl actually believe bill says don ,1
8392,47149.0,hctrudo possibly because not democratcontrolled enough overcome republicans masquerading democrat ,1
8393,48201.0,klkc2009 ajmeader get loud amp get proud strong ,1
8394,5119.0,the ydarkansas showing up getting ready convention democrats ydar arkdems arkdems ,1
8395,36061.0,if ask yourselves democrats outgamed repubs it bc they busy fighting themselves ,1
8396,8031.0,soledadobrien chuff he has no moral redlines anything party just like nazis did hear manchin ,1
8397,13091.0,dear democrats riots civil unrest anarchy season coming ,1
8398,36061.0,democrats rolling out election commercials early year bidenisadisgrace ,1
8399,6107.0,maybe scientific approach will explain americas core problem iq division between democrats and ,1
8400,6037.0,a chuckle friday enjoy weekend ponder can help endthereign career politicians dc ,1
8401,18097.0,hopnotes republicans party of can read can learn who ,1
8402,13091.0,a globalistagenda only explanation democrats conduct strategy usa ,1
8403,6075.0,as long takes democracy ,1
8404,37183.0,this exact problem blind party loyalty both sides it lazy removes accountability our ,1
8405,-1.0,more this more it out the hypocrisy every tip toeing democrats the ,1
8406,9003.0,as ct residents possible able make voice heard system w fraudulent ballo ,1
8407,9003.0,lgsusanb govnedlamont as ct residents possible able make voice heard sy ,1
8408,37037.0,there no bipartisan cooperative compromise solution comes democrats don comprom ,1
8409,8013.0,teachers are done no really httpstcozqhxbsmcgk gop maga republicans thedemocrats thedemcoalition ,1
8410,6037.0,democrats party death lies sad true ,1
8411,29095.0,i working form new entity fill gaps institutional framework currently doesn full capa ,1
8412,48333.0,only dem moderates would think hardcore takedown i mean fine we should doing every httpstcohidluoxbna s ,1
8413,25025.0,repvaldemings we know straighten out mess fellow democrats created ,1
8414,5049.0,were looking coordinated effort democrats msm tech giants activists smear undermine di ,1
8415,36103.0,the whitehouse pelosi kiss not considered close contact dozen covid19 positive democrats host party for ,1
8416,18035.0,marshablackburn new batch compensated democrats ,1
8417,36103.0,this nut timsdesiree wrong america blabers if stupid out womens mouth over amp over ,1
8418,47149.0,multiple senate democrats slam biden frightening decision end trumpera immigration restriction httpstcoehu9wbbiiv s ,1
8419,36061.0,democrats let reelect elect thedemocrats senate az nh ga fla oh nevada pa vermont nc wi httpstco6b5gysey6w s ,1
8420,-1.0,gop = grand ol projectors aka i rubber you glue party counter don tr ,1
8421,5019.0,funny democrats had do win let trump do trump does republicans do wi ,1
8422,6107.0,this democrats should play ball studentloandebt ,1
8423,39035.0,yes nothing can funnier proabortion feminists than attack woman body harms kills t httpstcoxuesswxc7a s ,1
8424,11001.0,presidents not kings quote trump executive privilege dribbble via pensignal httpstco46bnnw5tqy s ,1
8425,13121.0,now i like see we need more this democrats senbrianschatz ,1
8426,48333.0,dems did not earn votes i sitting out midterms democrats used black brown people don get tw ,1
8427,51013.0,in new forbes piece i discuss politicization federalreserve greater politicization undermine trus ,1
8428,48333.0,i think why won dems fight why won dems do something mantras people do everything poss ,1
8429,42027.0,at point one would believe democrats intentionally want destroy american sovereignty ,1
8430,42027.0,lindseygrahamsc if think party acting anything godly andor good towards each other amp american peop ,1
8431,21227.0,virginia house democrats propose 50 payment drivers alternative gov glennyoungkin call tax suspe httpstcorhs4byonoe s ,1
8432,12057.0,this after democrats took power campaign promises help poor hurt rich tell me has you ,1
8433,6107.0,democrats more please their gop records garbage laws garbage should called out ,1
8434,41051.0,election season it become less less about voters more more about we want hear while ,1
8435,42027.0,i certainly remember then stopped count then trucks pulled up ballot harvesting fraud ,1
8436,42027.0,coincidence intended democrats take side sexually grooming 5 thru 8 years old public schools httpstcortnfulsis5 s ,1
8437,51159.0,democrats httpstcokhuoz5nzzn offices across country remain closed due pandemic ,1
8438,36061.0,we need hear see more talk democrats brianschatz minces no words calling worst republ ,1
8439,48157.0,anonxiden release it let go democrats republican ex presidents current congressmen women let go ,1
8440,34001.0,jwatkins7428 and woke democrats deplorable white christian zionist straight males falsely ,1
8441,36061.0,why we need vote sensible people office no matter level government votethemallout2022 ,1
8442,21227.0,putin caucus why no votes punishments russia over invasion ukraine marjorietayloregreene ,1
8443,48333.0,personally blindly destructive moderates delusional selfabsorbed farlefties far far more irritating ,1
8444,21227.0,democrats looking employ strategy pay people talk friends family about candidates battle test ,1
8445,39061.0,what hurry democrats spend 2t ta ,1
8446,21227.0,all 5 southern democrats us senate vote yes historic nomination ketanjibrownjackson us supremecourt ,1
8447,12105.0,democrats cities best democrats stop cleaning up trash ,1
8448,10005.0,us gas production set to fall on lack of pipelines dont want pipe lines energy derived g ,1
8449,36061.0,yes did indeed team biden potus flotus democrats ,1
8450,1117.0,the truth about democrats congress bidenadministration jimjordan worth hearing ,1
8451,53033.0,the backbending press does make dementia joe palatable matrix level joe pos always has dont ,1
8452,45091.0,democrats new finance avenue fund america enemies russia china iran syria the sdr sdr 4565 bil httpstco86fyp6w1s0 s ,1
8453,10005.0,joebiden is planning a new digital currency you should be very worried democrats elites hate paper currenc ,1
8454,11001.0,walshfreedom secupp trump putins puppet based what it not like sold americas uranium capacity pu ,1
8455,42027.0,bluebear5922 when democrats vote people win ,1
8456,42045.0,tell again about justice kbj democrats propedophilia again ,1
8457,17031.0,rand finds republicans swallow fake news more than democrats republicans democrats ,1
8458,26111.0,it seems republicans want raise other people living standard while democrats want lower living stand ,1
8459,42027.0,jojofromjerz mollyjongfast i dont know about im planning amp doing best democrats wi ,1
8460,9007.0,so much do must done democrats ,1
8461,10005.0,the party chaos blows its cover democrats fair say government dearly wanted a ,1
8462,22071.0,httpstcoubta4ivrm4 at certain point need ask yourself being covered up why lyi ,1
8463,37037.0,the party drugs surgery pseudoscience little kids democrats elections2022 ,1
8464,25027.0,localpoliticsis mayorwu cant wait november these woke policies pushed democrats come home roost ,1
8465,47149.0,moscowmitch trying hand democrats midterms2022 yours taking this should every ,1
8466,51147.0,glennyoungkin foxandfriends thank being generous supportive trump democrats donate salaries ,1
8467,10005.0,the democrats elites have disaster brewing with joebiden kamalaharris some crazy theories maybe not ,1
8468,51790.0,democrats need get better messaging out now democrats ,1
8469,39093.0,there not going buildbackbetterbill republicans joemanchinwv senatorsinema should sit h httpstcoebjhubrtjm s ,1
8470,21155.0,stop turning people against each other democrats republicans ,1
8471,10005.0,democrats have decided to replace joebiden stricken biden should never installed wh ,1
8472,39093.0,do joebiden democrats believe democracy do believe onepartyrule crushingopposition f ,1
8473,48439.0,elysiumonelove1 this halfbreed cherokee call democrats anti innocent children anti children colors ,1
8474,48439.0,elysiumonelove1 shes not qualified pedophile protector she doesnt uphold constitution shed doe httpstcobiatknraov s ,1
8475,12086.0,stop voting democrats ,1
8476,12087.0,soros family quietly bankrolls committees supporting defund police candidates democrats theenemywithin ,1
8477,36061.0,kremlin spokesperson peskov admits significant losses troops tragedy caroline vakil thehill ,1
8478,6107.0,a must watch video from brianschatz thank you brianschatz dismantling joshhawleymo joshhawleymo pi ,1
8479,8031.0,every military member should question much government provide future promised ,1
8480,6037.0,it not close contact when they do it httpstcoxul4dzrhg3 covid19 democrats liberalhypocrisy news politics s ,1
8481,36061.0,housegop senategop do not negotiate democrats bordersecurity no one wants work on ,1
8482,36061.0,they going come after anyway joenbc were right said democrats weak unless go after criminals hello ,1
8483,51147.0,ricksicyrevenge the democrats party jim crow segregation kkk opposed civil rights until bi ,1
8484,36081.0,voteblue100 1drcole blueliberals linosouldoctor mysageadvice gbibuildingco gdad1 garychristou pmurttrump ,1
8485,27163.0,time expell russians not taken oath support unitedstates america potus ,1
8486,25025.0,jdvance1 vote timryan ohio senate help flip ohio blue votebluetosaveamerica democracy democrats ,1
8487,36005.0,i feel like senate should abolish both democrats republicans corrupt democrats think theyre h ,1
8488,42003.0,by confirming judge protects apologizes pedophiles scotus two questions emerge 1 how low ,1
8489,39113.0,so one cant driver license until age 1416 until 1718 alcohol until 21 binding co httpstcocu9x7a7ehk s ,1
8490,13121.0,they can correct misspell word cant correct get sex wrong humanity ,1
8491,39113.0,and we hypocrisy full display democrats supremecourt ,1
8492,51159.0,biden democrats global recession coming in us china risks mounting ,1
8493,51159.0,democrats httpstcoo4avniwrrj redefining word science pelosi kissing biden cheek ,1
8494,48339.0,dear democrats republicans wasting time pointing fingers each other trying smear other si ,1
8495,25027.0,barackobama you could had proud moment back 2005 if potus joebiden other democrats hadn ,1
8496,25027.0,michelleobama you could had strong back woman 2005 if potus joebiden other democrats hadn ,1
8497,25027.0,senschumer remember janicerogersbrown nominated scotus 2005 potus joebiden amp other democrats ,1
8498,45091.0,democrats new world order authoritarianism phase 2 action today ,1
8499,35057.0,it getting harder live joe biden america bidenadministration democrats food gasprices inflation joebiden money usnews s s ,1
8500,11001.0,presidents not kings quote trump executive privilege dribbble via pensignal httpstco7kfabxn5sd s ,1
8501,6075.0,look empty senate seats not representin us should make use our tax dollar fill ,1
8502,-1.0,wh bush republican gop ,1
8503,6037.0,can we go back calling tedcruz senator runaway democracyunderthreat democrats democrat tedcruzisanidiot tedcruzisacoward ,1
8504,17107.0,the democrats counting not pay attention republicans counting not ask anythin ,1
8505,48201.0,joebiden amp democrats gestapo irs is targeting lowincome workers audits rate 5x higher than everyone ,1
8506,25025.0,well most important tweet tonight all eligible voters especially democrats must make effort get to ,1
8507,36061.0,if democrats do well good score next 32 years great before see another g ,1
8508,11001.0,imagine if someone said two black democrats corybooker kamalaharris voted against amyconeybarrett ,1
8509,6107.0,finally someone saying truth both parties problems most these new republicans tribal what ,1
8510,42027.0,gopleader youve gall demand democratic reps listen speak kevin mccarthy liar ,1
8511,6077.0,why do democrats leftists hate kids they constantly wrong side protecting kids it weird ,1
8512,41051.0,why do i hate democrats because november going stay home allow farrightcrazies take ba ,1
8513,39113.0,another demonstration bidenadministration happens people dont understand economics are ,1
8514,48333.0,camerasinclassooms has grooming pedo culture democrats support wakeup protectourchildren ,1
8515,6037.0,if believe bad amp good wrong amp right then sad see seed evilgreed deeply rooted not jus httpstcos2ybwr5yxt s ,1
8516,6107.0,so happy about supremecourt justiceketanjibrownjackson thank potus thank democrats ,1
8517,6037.0,this voters grassroots liberals democrats independent progressives socialist we should doing ,1
8518,16001.0,and other party means democrats patrick soulliere4idaho democratsdeliver demcastusa ,1
8519,37183.0,gop parisdennard usatoday not all besides lack experience judge thomas wife supported sedition that ,1
8520,37183.0,judicial activism the conservative majority scotus projecting 1950s values vast majority ameri ,1
8521,48333.0,i applaud govrondesantis govabbott wanting take terrorists drug dealers criminals aka ,1
8522,51159.0,biden httpstconfw9dhzguq clinton pollster biden has lost likeability penn says pollsters ,1
8523,8031.0,biden expected make announcement nominating steve dettlebach served us attorney ohio from ,1
8524,12105.0,omg friend sead i big head im nigga facebookdown biden lgbtq securethetribe blacklivesmatter ,1
8525,12105.0,basketball racist because not enough white people lgbtq racist white racism securethetribe blm ,1
8526,21081.0,the same reason republicans flirted hitler american bund first america first movement en ,1
8527,36061.0,vote sarahfowler in out httpstco8dcwietho8 read article other news missed a wellinfo ,1
8528,51159.0,biden httpstcozn9xd5aoqz americans blame rising gas prices democrats policies ,1
8529,9001.0,alexeconomics can call senators amp ask doing get biden publishera sits ,1
8530,5049.0,thanks potus more great news roaring economy biden economy happydaysarehereagain ,1
8531,27053.0,the number of border jumpers entering us setting records those records only increase in ,1
8532,42101.0,the decision biden administration highlight issue iaq confirms health amp safety indo ,1
8533,36103.0,i am getting point i just want biden say go ahead investigate son we can walk che ,1
8534,9001.0,tell biden publishera now moved country into full democracy can blocking ,1
8535,12115.0,biden to announce new gun control rule atf nominee ,1
8536,6001.0,httpstcokjazhk7hom biden europe eu scholz nato osce ukraine zelenskyy fossilfuels climate cop27 ,1
8537,11001.0,today drew allen drewthomasallen joins mattbuffshow discuss biden biden bidenworstpresidentever ,1
8538,1047.0,the biden administration release new guidance ghostguns unserialized untraceable firearms c ,1
8539,48113.0,the biden administration release new guidance ghostguns unserialized untraceable firearms c ,1
8540,36061.0,growing navy reach power getting smaller makes about much sense concept leading beh httpstcocnkywajpww s ,1
8541,42049.0,trumpcrimefamily spelled incorrectly ,1
8542,12057.0,alex presha alexpresha abc news white house correspondent joins 744a share latest white ,1
8543,36061.0,despite global realignment rise most powerful bloc authoritarian powers history the ,1
8544,27071.0,by end biden term 20 people america illegalaliens that 70 million illegal aliens httpstcont7j7x12sp s ,1
8545,26073.0,democrats 2022 midterm election scare tactics desperate move wont save them o ,1
8546,9001.0,advisers president biden stopunderminingera notavote till publishera ,1
8547,9001.0,advisers president biden stopunderminingera notavote till publishera ,1
8548,9001.0,ossoff reverendwarnock staceyabrams what doing where clarioncall equal rights women ,1
8549,51159.0,biden httpstcom2hl2flckv faces worst job approval yet poll ,1
8550,26073.0,california new york handled covid19 lockdowns worst florida among best new study shows ,1
8551,29187.0,what inflation looks like fedred while bidenadministration herds 80m voterslikedemocracy sheep ,1
8552,24003.0,this heartening it sounded if corruptgop gaining earlier votebluein2022 biden biden ,1
8553,36061.0,something off w this remember biden pumping billions money into ukraine while country turns t ,1
8554,29187.0,dawdle biden pretending help houseofrepresentatives biden election democrats gop covid democracy ,1
8555,13145.0,johnpavlovitz attend biden impeachment ,1
8556,29187.0,80000000 voters 2020 4 houseofrepresentatives senators bidenamerica forthepeople letsgobrandon ,1
8557,39093.0,it possible attempting avoid wwiii bidenadministration avoid way right into wwiii ,1
8558,39093.0,biden energized gasprices soaring should fire need renewableenergy homeheatingoil ,1
8559,39093.0,joebiden worstweekever theclown saddest person thecircus loneliest joebiden biden ,1
8560,39093.0,joebiden live up are dont differencemaker makes difference unfortunately for ,1
8561,20009.0,mmpadellan and biden successes have we forgot has accomplished we can sell independents unde ,1
8562,39093.0,mr biden feckless ineffective he more willing call out desantis than putin he needs lead and ,1
8563,39093.0,for god sake man cannot remain power potus biden joebiden httpstcoizsz62ldaa s ,1
8564,39093.0,remember thought bidenadministration going better than trumpadministration lol ,1
8565,39093.0,does anyone remember moment leader freeworld said no aggression amp bullying stood up t ,1
8566,39093.0,impeachbiden impeachharris disestablishpelosi be careful wish might just get all ,1
8567,9003.0,while biden continues do nothing about illegal antifreedom tech oligopolies ,1
8568,39093.0,in ukraine bidenadministration not put boots ground start wwiii enforce noflyzone e ,1
8569,51159.0,biden democrats httpstcop8a1tns7kk ready nasty inflation report new inflation reading due o ,1
8570,21155.0,can we start putting these stickers grocery stores biden sanctions russia causing major increase in httpstcodszysn06ai s ,1
8571,1117.0,worth watching mirandadevine talking about hunterbiden biden russia ccpchina escapade gobsmacked her ,1
8572,55097.0,note biden supporters asked question about biden policies please stop bringing up trump it httpstcok4d70zqzvs s ,1
8573,51159.0,biden httpstcozxx1njg6tk says biden pelosi white house close contact ho ,1
8574,-1.0,high crimes misdemeanors potus fjb biden potus ,1
8575,51159.0,biden india httpstcoecy0aydm2p not even top 10 russian oil importers china is 1 russian ,1
