Time,Text,City,County,State
2022-04-11 01:01:24+00:00,b'GIFT: This Iconic Watch Makes a Great Gift for friends &amp; family! Today up to 80%\xcc\x8d Off! (FREE SHIPPING) \xf0\x9f\x98\x81\xe2\x80\xa6 https://t.co/0s33zSTizo',Memphis,Shelby County,,United States
2022-04-10 23:55:16+00:00,b'@TVDeets Money look great on the Tuckers!! #KandiAndTheGang #KAG TUNE IN TONIGHT at 8 &amp; 9 on @BravoTV @Kandi\xe2\x80\xa6 https://t.co/HM3E4y0yds',Bowie,Prince George's County,Maryland,United States
2022-04-10 23:50:04+00:00,b'\xcc\x94President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF Today! (FREE SHIPPING) \xf0\x9f\x98\x98\n\n\xe2\x9e\xba\xe2\x80\xa6 https://t.co/YEKP1llzfb',Stockton,San Joaquin County,,United States
2022-04-10 23:20:56+00:00,"b""Trump Collectible Pocket Watch. EXCLUSIVE: You won't find this offer anywhe\xcc\x94re else but here! (FREE SHIPPING) \xf0\x9f\x98\x90\xe2\x80\xa6 https://t.co/505LX7KrVp""",Bronx,,New York,United States
2022-04-10 23:20:47+00:00,b'@CoconutConserv @CrownAddiction @Kayway37329282 @FreedomEagles3 @TruckerChick379 @huskersocomm @SanjoCarole\xe2\x80\xa6 https://t.co/OJHRhJBHno',,,,
2022-04-10 22:45:01+00:00,"b'If you are #MAGA and #KAG, follow me! I #folloback! #lgb #fjb Please retweet! #America #TrumpWon #PureBlood'",,,,
2022-04-10 22:33:14+00:00,b'President Donald J. Trump Collectible P\xcc\x8docket Watch - Up to 80% OFF Today! (FREE SHIPPING) \xf0\x9f\x98\x80\n\n\xe2\x9e\xae\xe2\x80\xa6 https://t.co/t552b9Eya5',Apple Creek,Wayne County,Ohio,United States
2022-04-10 21:50:13+00:00,b'President Donald J. Trump\xcc\x96 Collectible Pocket Watch - Up to 80% OFF Today! (FREE SHIPPING) \xf0\x9f\xa4\xa9\n\n\xe2\x9e\xa8\xe2\x80\xa6 https://t.co/ae9pMvZFhW',Rocklin,Placer County,,United States
2022-04-10 20:44:08+00:00,b'Trump Collectib\xcc\x96le Pocket Watch - Today Up to 80% OFF! (FREE SHIPPING) \xf0\x9f\xa4\xab\n\n#PatriotsUnite #Trump2024 #TrumpSupporter\xe2\x80\xa6 https://t.co/cH3BC0FTyd',,,,
2022-04-10 20:12:20+00:00,b'GIFT: This Iconic Watch Makes a Great Gift for friends &amp; family! Today up to 80% Off! (\xcc\x8dFREE SHIPPING) \xf0\x9f\xa4\xa3\n\n\xe2\x9e\xbe\xe2\x80\xa6 https://t.co/19105EvqRC',,,,
2022-04-10 20:01:52+00:00,b'President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF Today Only! - FR\xcc\x96EE SHIPPING \xf0\x9f\x98\x8f\n\n#TrumpRally #KAG\xe2\x80\xa6 https://t.co/Qw6NYbjRio',,,,
2022-04-10 19:52:29+00:00,b'Donald J. Trump Collectible Pocket Watch 80% OFF for Today (Limited \xcc\x8dOffer) \xf0\x9f\x98\x81\n\n#Trump2020 #Maga #KAG #TrumpSupport\xe2\x80\xa6 https://t.co/pMJ2k6EKFk',,,,
2022-04-10 19:17:20+00:00,"b'OPENLY RELIGIOUS TERRORISTS\nTrump Tennessee cultists, worship semi-automatic rifles, a Florida retiree, and God.\xe2\x80\xa6 https://t.co/cOqCwNN7tb'",,,,
2022-04-10 18:52:58+00:00,"b""Trump Collectible Pocket Watch. EXCLUSIVE: You won't find\xcc\xa1 this offer anywhere else but here! (FREE SHIPPING) \xf0\x9f\xa4\xa4\xe2\x80\xa6 https://t.co/wNVUWJlDht""",,,,
2022-04-10 18:49:53+00:00,b'President Dona\xcc\x8dld J. Trump Collectible Pocket Watch -  Up to 80% OFF!  Today Only ! (FREE SHIPPING) \xf0\x9f\xa5\xb3\n\n\xe2\x9e\x9d\xe2\x80\xa6 https://t.co/HCvgMUctEg',,,,
2022-04-10 18:48:49+00:00,b'President Donald J. \xcc\xa1Trump Collectible Pocket Watch - Up to 80% OFF Today! (FREE SHIPPING) \xf0\x9f\x98\x8e\n\n\xe2\x9e\xa9\xe2\x80\xa6 https://t.co/iKIa4GIBM0',,,,
