Time,Text,City,County,State
2022-04-11 12:56:44+00:00,"b'@warrenga61 Lol, As usual, Rush Limbaugh was WRONG, about everything.  Took my tweet for you to attempt to bolster\xe2\x80\xa6 https://t.co/3QBwviRHZQ'",Cincinnati,Hamilton County,,United States
2022-04-11 12:55:14+00:00,"b""You're not a groomer if you don't want books banned in your child's elementary school. \n\nVote blue. \n\n#VoteBlue #CountryOverParty""",,Torrance County,New Mexico,United States
2022-04-11 12:52:50+00:00,"b""There will be no plan for improving access &amp; affordablity of mental health care because the GOP doesn't care to &amp; t\xe2\x80\xa6 https://t.co/OXFx5i3qwA""",,Sheridan County,North Dakota,United States
2022-04-11 12:50:58+00:00,"b'@HRC Equality and Inclusion should be a top-priority of every American, and the govt. that professes to represent u\xe2\x80\xa6 https://t.co/DQ7HwcpWjR'",Cincinnati,Hamilton County,,United States
2022-04-11 12:50:45+00:00,"b""Thank you @DanRather For life long Texans you'll relate. Worth reading. #VoteBlue https://t.co/EjjZX0xzun""",,Tarrant County,Texas,United States
2022-04-11 12:50:13+00:00,"b""Look. I get that voters are concerned about the economy &amp; that those concerns are pulling down Biden &amp; Democrats' p\xe2\x80\xa6 https://t.co/lfs4kyqM4g""",Minneapolis,Hennepin County,Minnesota,United States
2022-04-11 12:48:16+00:00,"b'I #VoteBlue because Dems celebrate diversity and advocate equity and inclusion.\n\nLGBTQ+, straight, POC, White, able\xe2\x80\xa6 https://t.co/wX8vX1JsUL'",Denver,,Colorado,United States
2022-04-11 12:47:06+00:00,"b'Equality and Inclusion should be a top-priority of every American, and the govt. that professes to represent us.  T\xe2\x80\xa6 https://t.co/hKyzym0zsR'",Cincinnati,Hamilton County,,United States
2022-04-11 12:45:29+00:00,b'@SykesCharlie Massie is an embarrassment to my Commonwealth \n#VoteBlue',,,,
2022-04-11 12:39:01+00:00,"b""it's not a democracy when the people vote for one person &amp; then a tyrant gets appointed by a smaller group of paid-\xe2\x80\xa6 https://t.co/sYBcPi4URQ""",,,,
2022-04-11 12:35:47+00:00,"b""You're not a pedophile for disagreeing with book bans.\n\nVote blue.\n\n#RegisterToVote #VoteBlue #VoteTheRedOut""",,Torrance County,New Mexico,United States
2022-04-11 12:35:32+00:00,b'#Texas #VoteBlue #BetoForTexas #BetoCares #AbbottFailedTexas @GregAbbott_TX left people to die during winter freeze\xe2\x80\xa6 https://t.co/DtdKpECUfB',,,,
2022-04-11 12:30:26+00:00,b'@LSD122070 @bab_102 @ConnieBabe4 @enespacio @sunny28282 @GretaKae @wkPython @DeciderDivider @ektaka @HeiermanRobert\xe2\x80\xa6 https://t.co/K9iOnf5TaB',,,,
2022-04-11 12:26:00+00:00,b'Lefties need to activate the base AND persuade moderate Republicans AND engage more progressives to turn out in all\xe2\x80\xa6 https://t.co/FeU8UBWvG9',,,,
2022-04-11 12:25:49+00:00,"b'@Lindsay68365003 @kanekavi @RikHavic One thing is for certain, when Democrats show up in BIG numbers, we always win\xe2\x80\xa6 https://t.co/rkJkhjkdBh'",,Prince Edward County,Virginia,United States
2022-04-11 12:22:06+00:00,b'@RepMTG Who are you and where\xe2\x80\x99s MTG???\n#VoteBlue',Cherry Hill,Camden County,New Jersey,United States
2022-04-11 12:21:30+00:00,b'@JRubinBlogger But it\xe2\x80\x99s not all Biden\xe2\x80\x99s fault. Democrats do this every damn time. We elect Dems and then the first\xe2\x80\xa6 https://t.co/Px4PXZxMU3',,,,
2022-04-11 12:15:50+00:00,b'Vote in numbers too large to manipulate.  #VoteBlue  #HillaryWasRightAboutEverything https://t.co/adJkEzZ5Fu',Gainesville,Alachua County,Florida,United States
2022-04-11 12:15:06+00:00,"b'Please check that your voter #registration has not been purged AND that your party affiliation is correct, has not\xe2\x80\xa6 https://t.co/mDhd2JQLDf'",,,,
2022-04-11 12:13:02+00:00,b'Hey @GaSecofState please explain how @staceyabrams controls the court dockets to be getting her name in the news be\xe2\x80\xa6 https://t.co/uPWgfWzYPm',,,,
2022-04-11 12:10:08+00:00,"b'@DarbysCastle Unless making at least 2million annually, #VoteBlue #VoteBlueToSaveDemocracy #VoteBlueToSaveAmerica'",,,,
2022-04-11 12:09:39+00:00,b'We need to #VoteBlue to make him irrelevant https://t.co/KXyCFdDlN3',,,,
2022-04-11 12:05:41+00:00,"b""She's right again. Show up &amp; \n#VoteBlueToSaveDemocracy \n#VoteBlue ! Our country's future depends on it! https://t.co/wv8t8dlJyd""",Kansas City,Jackson County,Missouri,United States
2022-04-11 12:04:38+00:00,"b'If #Democrat voters are upset because they haven\xe2\x80\x99t gotten everything they wanted,and the rise in gas and grocery pr\xe2\x80\xa6 https://t.co/ebGyNWSTPT'",,Moniteau County,Missouri,United States
2022-04-11 12:01:03+00:00,b'Dogs are important! #voteblue https://t.co/aBvj7rCLt3',,Isabella County,Michigan,United States
2022-04-11 11:59:19+00:00,"b""@laney2003us Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make th\xe2\x80\xa6 https://t.co/SNDYqPcBr1""",,Pulaski County,Arkansas,United States
2022-04-11 11:59:12+00:00,"b""Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make things better i\xe2\x80\xa6 https://t.co/oP8NM7wn3Q""",,Pulaski County,Arkansas,United States
2022-04-11 11:59:02+00:00,"b""@jasonbeare Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make thi\xe2\x80\xa6 https://t.co/mGfyHdiZPb""",,Pulaski County,Arkansas,United States
2022-04-11 11:58:56+00:00,"b""Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make things better i\xe2\x80\xa6 https://t.co/OXiI8EsxaL""",,Pulaski County,Arkansas,United States
2022-04-11 11:58:16+00:00,"b""@PmurtTrump Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make thi\xe2\x80\xa6 https://t.co/H0TEcHxjpf""",,Pulaski County,Arkansas,United States
2022-04-11 11:58:06+00:00,"b""Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make things better i\xe2\x80\xa6 https://t.co/yUMNHL4mp2""",,Pulaski County,Arkansas,United States
2022-04-11 11:57:55+00:00,"b""@jules1327 Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make thin\xe2\x80\xa6 https://t.co/4rFndGkQNX""",,Pulaski County,Arkansas,United States
2022-04-11 11:57:43+00:00,"b""Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make things better i\xe2\x80\xa6 https://t.co/2hDL3xYpzm""",,Pulaski County,Arkansas,United States
2022-04-11 11:57:30+00:00,"b""@oXxRowanxXo Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make th\xe2\x80\xa6 https://t.co/1jA4xa63W3""",,Pulaski County,Arkansas,United States
2022-04-11 11:57:19+00:00,"b""Happy Monday y'all!  #FBRParty ... Let's connect with other #Resisters! Let's work together to make things better i\xe2\x80\xa6 https://t.co/TCgYDhN1pp""",,Pulaski County,Arkansas,United States
2022-04-11 11:53:58+00:00,b'Sen. Raphael Warnock is astronomically better than Herschel Walker. \n\nWarnock has delivered results 4 GA and has be\xe2\x80\xa6 https://t.co/6JZ0B99WMK',,Chatham County,North Carolina,United States
