Time,Text,City,County,State
2022-04-11 19:04:48+00:00,b'@MaxBlumenthal @tekstone @RealScottRitter @Twitter People should know that the US is NOT a #democracy it is a\xe2\x80\xa6 https://t.co/bntyMqOfcQ',,,,
2022-04-11 19:04:03+00:00,b'@SenatorTimScott @All100Senators Really? You are in full support of blocking #votingrights for millions of American\xe2\x80\xa6 https://t.co/MDIJLaEcpB',,,,
2022-04-11 19:03:45+00:00,b'Democrats and members of the resistance: Our enemies are planning to attack us 2022 and 2024: Russia Airs Its Ultim\xe2\x80\xa6 https://t.co/XO8c2pYWGJ',,,,
2022-04-11 18:56:32+00:00,b'@HerbKeinon @Jerusalem_Post Isn\xe2\x80\x99t this the ultimate recipe for a successful politics career in Israel? In his favou\xe2\x80\xa6 https://t.co/gc3eXgqu9g',,,,
2022-04-11 18:56:25+00:00,b'Suggest listen @jaketapper interview\n\nhttps://t.co/fXM5AZ50hg\n\ndiscovered #trump associates planning to overthrow\xe2\x80\xa6 https://t.co/BwJk5UTDA8',,,,
2022-04-11 18:56:06+00:00,"b""@sanwins @BradleyVis @PierrePoilievre I haven't tried.  \nHelp me unseat and defend #Canada #Democracy by defeating\xe2\x80\xa6 https://t.co/oJqT192wDz""",,,,
2022-04-11 18:54:09+00:00,"b'So, left-wingers want to ban someone from running for #Congress. And they have the gall to claim they support\xe2\x80\xa6 https://t.co/o8e7EiqRzs'",Ontario,Cochrane District,,Canada
2022-04-11 18:53:51+00:00,b'Suggest listening @jaketapper interview\n\nhttps://t.co/fXM5AZ50hg\n\ndiscovering #trump associates planning to overthr\xe2\x80\xa6 https://t.co/kqlpSGuJJ8',,,,
2022-04-11 18:47:10+00:00,"b'Spreading "" #DEMOCRACY "" IN S.E. Asia. https://t.co/3QVgLAGx3a'",,,,
2022-04-11 18:46:45+00:00,b'@davidpgoldman There is a false sense of confidence among smaller member of #NATO that they can beat #Russia and de\xe2\x80\xa6 https://t.co/8VqF3m4cQ6',,,,
2022-04-11 18:46:11+00:00,b'I LOVE #Democracy \xf0\x9f\x98\x8d https://t.co/APwzBrVsQk',Montreal,Agglomération de Montréal,,Canada
2022-04-11 18:43:54+00:00,b'How Many #People #Live \n\nin a #Political #Democracy Today? \n\nhttps://t.co/ClkvQsxMGM #fintech @VisualCap https://t.co/KXGNi1bRZN',,,,
2022-04-11 18:42:46+00:00,b'To all the #French voters in #France please participate in your #FrenchElection say no to #PutinWarCriminal support\xe2\x80\xa6 https://t.co/YNcBjhIFCm',Layton,Davis County,Utah,United States
2022-04-11 18:41:26+00:00,"b""Let's make our #democracy stronger \xf0\x9f\x92\xaa#RemoteAccessMA for the win!\n#mapoli https://t.co/N77xDvrZxp""",Acton,Middlesex County,Massachusetts,United States
2022-04-11 18:40:29+00:00,b'Check it out at the link below and follow @DPPS_Civics  for more updates about our world-class civics program!\xe2\x80\xa6 https://t.co/Abscuyp0Xf',,,,
2022-04-11 18:40:04+00:00,b'How Many People Live in a Political #Democracy Today? https://t.co/KZ4fNd8X6o',Vancouver,Metro Vancouver Regional District,,Canada
2022-04-11 18:39:36+00:00,b'Is world really ready for a pure #democracy ? #lifequestion',,,,
2022-04-11 18:39:22+00:00,b'@KatyTurNBC @ianbremmer \xe2\x80\x94Le Pen wants a unified Europe in the same way Hitler wanted a unified Europe. #Democracy \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xaa\xf0\x9f\x87\xba\xf0\x9f\x98\x89#France',,,,
2022-04-11 18:38:49+00:00,b'Full story https://t.co/395vEqwwy0 \xf0\x9f\x9f\xaa\xf0\x9f\x9f\xaa#activism #activist #blackexcellence #coronavirus #democracy #georgefloyd\xe2\x80\xa6 https://t.co/wD8y08tPY7',Atlanta,Fulton County,Georgia,United States
2022-04-11 18:37:37+00:00,"b'@ImranKhanPTI ! WE THE AFGHANS ARE NOT SORRY FOR YOU.\nAs you sow, so shall you reap!\xf0\x9f\xa4\x93\n\n#Afghanistan \xf0\x9f\x87\xa6\xf0\x9f\x87\xab\n#IROA\xf0\x9f\x87\xa6\xf0\x9f\x87\xab\xe2\x80\xa6 https://t.co/Fb5DbMVBPw'",,,,
2022-04-11 18:28:16+00:00,b'Full Story https://t.co/5EEXWGVwrR \xf0\x9f\x9f\xaa\xf0\x9f\x9f\xaa#2a #2ndamendment #ar15 #biden #conservative #democracy #donaldtrump\xe2\x80\xa6 https://t.co/v2xMtmZy8S',Atlanta,Fulton County,Georgia,United States
2022-04-11 18:26:36+00:00,b'@rebelinpurple @PresRajapaksa @CassilingamG Also i would like to know why they have blocked many people from PMs Fa\xe2\x80\xa6 https://t.co/5XC8Y090rz',,,,
2022-04-11 18:25:48+00:00,b'Praying for a prosperous Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\xe2\x80\xa6. #Democracy #NationalAssembly #PakistanZindabad #PakistanPoliticalCrisis',,,,
2022-04-11 18:18:02+00:00,b'@ImtiazMadmood Nothing new here. \n\nJust the powerful politico military elite gang up &amp; strike back in #Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0\xe2\x80\xa6 https://t.co/VCv6CLvjHA',,,,
2022-04-11 18:15:09+00:00,b'@ChinaEmbOttawa To everyone the Chinese are promoting Russians War crimes. The Chinese want to destroy (with Russia\xe2\x80\xa6 https://t.co/maVH3Q9SpK',Atlanta,Fulton County,,United States
2022-04-11 18:13:56+00:00,b'#Europe #Asia #Revolution #Democracy #Political #Polyarchy #Formisitism #Mathematics #Science #KNOWLEDGE\xe2\x80\xa6 https://t.co/T35dsgkfTt',,,,
2022-04-11 18:12:44+00:00,b'#Dictatorship won by #democracy in our beloved country #Pakistan. #ImranKhan who won by democratic procedure has be\xe2\x80\xa6 https://t.co/HuvmYS3rjd',,,,
2022-04-11 18:09:32+00:00,b'who is studying the #russia #putin invasion of #ukraine by the millisecond?  #China is.  If the imagery of Bucha di\xe2\x80\xa6 https://t.co/gaRzQ6nH59',Panama,Distrito Santa Fé,,Panamá
2022-04-11 18:07:39+00:00,b'#WeStandWithImranKhan\n#Pakistan\n#Democracy\n\nThe Resignation Letter of #ImranKhan https://t.co/p2Z6dxoeSy',,,,
2022-04-11 18:06:01+00:00,b'Never stop checking to insure you are still registered to vote! \n\nCheck NOW!\nCheck before the 2022 primary\nCheck pr\xe2\x80\xa6 https://t.co/Zda9wK6NYU',,Faulkner County,Arkansas,United States
2022-04-11 18:04:50+00:00,"b""there shouldn't be any roles within our #Democracy process by criminal under law so call upon all in @UKLabour\xe2\x80\xa6 https://t.co/Y4AOweYbPI""",,,,
2022-04-11 18:04:23+00:00,b'#ShahbazSharif sustains and symbolizes political inheritance &amp; yes-men tendencies contrary to the actual norms of\xe2\x80\xa6 https://t.co/WQsLn2aUum',,,,
2022-04-11 18:03:40+00:00,"b""@TLRHub Director, @EvePatten9, introducing tonight's Behind the Headlines notes the war against #Ukraine   has forc\xe2\x80\xa6 https://t.co/eNHOjoO8yU""",,,,
2022-04-11 18:00:55+00:00,b'WHY *too much of a good thing can be a very bad thing* and how #exponential technologies are threatening #democracy\xe2\x80\xa6 https://t.co/sNfgmiwxEH',Zurich,Bezirk Zürich,,Schweiz/Suisse/Svizzera/Svizra
2022-04-11 18:00:17+00:00,b'WHY *too much of a good thing can be a very bad thing* and how #exponential technologies are threatening #democracy\xe2\x80\xa6 https://t.co/GMqVGnq8Vf',,,,
2022-04-11 18:00:16+00:00,"b'Join The College of Liberal Arts and Sciences, community leaders, students and scholars from across ASU on April 19\xe2\x80\xa6 https://t.co/gf1d6JEHoE'",Tempe,Maricopa County,Arizona,United States
2022-04-11 17:59:12+00:00,"b'Whether Mr.Khan did something else in his government or not, but he has done so much that he has exposed the opposi\xe2\x80\xa6 https://t.co/bTo0E07V20'",,,,
2022-04-11 17:54:39+00:00,b'Feeling really hopeful about #participatory \n#Democracy after this session. Brilliant to see responsiveness and imp\xe2\x80\xa6 https://t.co/uVIL6mQH4o',,,,
2022-04-11 17:52:02+00:00,b'#Republican #Senate 1 book 150 subj insight site:Is Parliamentary system of #Democracy Ideal https://t.co/GLjIPaBeP5 https://t.co/C7HlGsQOs4',,,,
2022-04-11 17:50:11+00:00,b'Funny how in America the people can overwhelmingly support something and agree that something needs done and a few\xe2\x80\xa6 https://t.co/oui7eXgcxe',,,,
2022-04-11 17:50:02+00:00,b'Why Technology Cannot Arbitrate Or Build Systems Of Arbitrage https://t.co/9zY3sh1tOX #democracy #disqus #freedomofspeech #rickygervais',,,,
2022-04-11 17:48:47+00:00,b'Insightful framing from @LauraLThornton of @SecureDemocracy for policymakers:\n\nWe cannot forget our friends in non-\xe2\x80\xa6 https://t.co/bswRFdDtbN',,,Washington,United States
2022-04-11 17:47:57+00:00,"b""In the end, 'Two wrongs don't make a right But jab hum karien toh nanga naach woh karien toh dance.\n\nPS: Our new is\xe2\x80\xa6 https://t.co/hXSbouZN00""",,,,
2022-04-11 17:47:23+00:00,"b'The people did not elect Shahbaz Sharif. He is not our PM. This is a democracy, not a monkey show. We need to trend\xe2\x80\xa6 https://t.co/he3qxwOQVV'",,,,
2022-04-11 17:46:13+00:00,b'#ShahbazSharif sustains &amp; symbolizes political inheritance &amp; yes-men tendencies contrary to the actual norms of\xe2\x80\xa6 https://t.co/8AoaicHyrI',,,,
