Time,Text,City,County,State
2022-04-10 16:33:12+00:00,b'Theyve already stopped payong for both the vaccines aswell as tests- effectively restricting the ability to know if\xe2\x80\xa6 https://t.co/WoyxH5HJYM',,,,
2022-04-10 16:26:29+00:00,b'Hey #KHive #VeepsPeeps #VeepPeeps #BidenHarris! Hope y\xe2\x80\x99all remember me from 2020. I\xe2\x80\x99m in DEEP TROUBLE &amp; need help.\xe2\x80\xa6 https://t.co/y9KAXo9xRY',Cleveland,Cuyahoga County,Ohio,United States
2022-04-10 16:21:07+00:00,"b""\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 MIDTERMS ARE COMING \n\nGet involved \xf0\x9f\x8c\x8a\n\nDemocracy is worth defending\nSee \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n\nWhether you're a Democrat at home or\xe2\x80\xa6 https://t.co/UNn5UcK1OM""",,,,
2022-04-10 15:47:29+00:00,"b'@newtgingrich . . . mmmmm, you seem just as ill-advised as when you closed the entire US Government . . . at least\xe2\x80\xa6 https://t.co/goVRKlb5uJ'",,,,
2022-04-10 15:04:29+00:00,b'Make no mistake about it. The Democratic Party and the #BidenHarris admin have caused this divide amongst us on pur\xe2\x80\xa6 https://t.co/jpl4zKABlo',,New York County,New York,United States
2022-04-10 14:58:56+00:00,b'@jbm32753 @POTUS @doxie53 @VP @jilevin @rev53 @ANCHORSEND1 @Mick11113 @Tinafayeee @4thDimension111 @Cums_well\xe2\x80\xa6 https://t.co/XfJco6G1T8',,,,
2022-04-10 14:45:00+00:00,b'The problem with hypocrisy we can actual enjoy and get into the habit and routine of being a Hypocrite.\xe2\x80\xa6 https://t.co/b3Barot9vH',,,,
2022-04-10 14:32:44+00:00,b'\xf0\x9f\x8c\xb4 SUNDAY GET TOGETHER #DemocracyMatters\n#IStandWithUkraine \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\nSAVE\n#Ukraine\xef\xb8\x8f \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #Zelensky \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n#HumanRightsForOromo\xe2\x80\xa6 https://t.co/oHjAOnxAyo',,,,
2022-04-10 14:24:28+00:00,"b""I'm sure God's going to say before he throws us into Hell the worst thing you did to me was expect Me to be a hypoc\xe2\x80\xa6 https://t.co/YXydbouKty""",,,,
2022-04-10 13:41:52+00:00,"b'For every one is an hypocrite and an evildoer, and every mouth speaketh folly. For all this his anger is not turned\xe2\x80\xa6 https://t.co/3HubLXVBjI'",,,,
2022-04-10 13:36:52+00:00,b'Day 46: Kharkiv under attacks from Russian jets and artillery\n\nhttps://t.co/Ul9AK8qc4L\n#HolocaustMemorialDay #MLK\xe2\x80\xa6 https://t.co/seQO08SaSV',,,,
2022-04-10 13:35:26+00:00,b'Russia-Ukraine war: what we know on day 46 of the invasion \n\nhttps://t.co/Ynm00YL0Jh  #HolocaustMemorialDay #MLK\xe2\x80\xa6 https://t.co/OR13PeCEfC',,,,
