Time,Text,City,County,State
2022-04-11 17:14:47+00:00,b'Russian Craziness as is! From Empty Shelves to HUGE 100 lb BAGS in a Few... https://t.co/qvuGr5e0Oo #msnbc #foxnews\xe2\x80\xa6 https://t.co/BRT23ePXVQ',,,,
2022-04-11 17:12:43+00:00,b'@AndrewRoseSC You\xe2\x80\x99ll be perfect for the #GOP FYI that wasn\xe2\x80\x99t a compliment',,,,
2022-04-11 17:11:57+00:00,b'@peltzmadeline I think he is speaking from personal experience...  \n#WTF #idiots #coolaidedrinkers #GOP',,,,
2022-04-11 17:11:22+00:00,"b'@barbramon1 @jcgfrippout In all fairness, this could be said about every #GOP member of Congress.'",,,,
2022-04-11 17:11:19+00:00,b'@GOP is there not one legitimate rep among you? You would be outnumbered. #GOP is a cult. https://t.co/Fkt3qvRNUA',,,,
2022-04-11 17:11:18+00:00,b'100% Seems the #GOP is the party of child predators. #MondayThoughts https://t.co/pdvEbWukFw',,,,
2022-04-11 17:10:41+00:00,"b""#TrumpCult Herschel Walker is so horrible, the #GOP doesn't want him to attend debates.  \nTHAT IS HILARIOUS!!\xe2\x80\xa6 https://t.co/Ea2s7esj7H""",Canyon Lake,Comal County,Texas,United States
2022-04-11 17:10:33+00:00,"b""'The poll concentrated on other parts of the Ukraine situation though, with 79 percent of people calling for more s\xe2\x80\xa6 https://t.co/fHGQORMRFg""",,,,
2022-04-11 17:10:01+00:00,"b'@OccupyDemocrats WADR, \n\nThe ONLY \n\n#GOP #USA #HEROES \n\nOf #Jan6thInsurrection \n\nARE \n\n#LizCheney \n#AdamKinzinger\xe2\x80\xa6 https://t.co/UPoCsXkSVl'",,,,
2022-04-11 17:08:59+00:00,b'@peltzmadeline What\xe2\x80\x99s with the pedo talk suddenly? Is something #gop-related dropping?',,Christian County,Illinois,United States
2022-04-11 17:08:38+00:00,b'@GovRonDeSantis Fear mongering at its finest \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\x90\x91\xf0\x9f\x90\x91 @GOP  #GOP',,,,
2022-04-11 17:08:12+00:00,b'38 #Ukrainian politicians (most in world) in Pandora Papers\n2nd #Russian \n\n#cdnpoli #Toronto #bcpoli #Onpoli\xe2\x80\xa6 https://t.co/yEcU7ZD1DE',,,,
2022-04-11 17:08:10+00:00,b'@MollyJongFast He meant traitors ie. #GOP elected officials tend to pedophilia. On the evidence that must be what h\xe2\x80\xa6 https://t.co/J6CqwS3OYL',,,,
2022-04-11 17:07:44+00:00,b'@JaneTimkenOH Interesting how the #GOP and rightwing media vehemently oppose early voting until it benefits them. T\xe2\x80\xa6 https://t.co/haOsbQE6cr',,,,
2022-04-11 17:07:04+00:00,b'@ACTforAmerica Worry about how the #CorruptGOP gave your hard-earned money to the rich in #TaxBreaks #TaxBreaksFortheRich #GOP',,,,
2022-04-11 17:06:16+00:00,"b'#GOP leaves nil: ""Rush Limbaugh left nothing behind. No one quotes him, no one references him, his vast fortune did\xe2\x80\xa6 https://t.co/BXqe93LJFv'",,,,
2022-04-11 17:05:25+00:00,"b'When you elect Republicans, these are their children.\n\nThis is the son of Herschele Walker. Christain.\nThis is the\xe2\x80\xa6 https://t.co/34Ss0l6MVm'",,,,
2022-04-11 17:05:06+00:00,"b""@nypost Ok I'm counting 31 of the 59 names mentioned in this Business Insider article are Republicans\xe2\x80\xa6 https://t.co/4ju4Xi1Ncl""",,,,
2022-04-11 17:04:56+00:00,"b""Failure to take action on the crimes openly committed against our Democracy just help substantiate Trump's #BigLie\xe2\x80\xa6 https://t.co/eJLzvwmIOp""",,,,
2022-04-11 17:04:54+00:00,b'@GOP #GOP WILL raise taxes on the middle class if they cheat their way back to power.\n#VoteThemAllOut2022\xe2\x80\xa6 https://t.co/LVCGuKyk6N',,,,
2022-04-11 17:04:46+00:00,"b""All Media Guilty Of Biggest Lie\n\nAmerica's Republican Party is not a political party\nEnemies of democracy Do Not ge\xe2\x80\xa6 https://t.co/XQDhmWMrDN""",Earth,New York County,New York,United States
2022-04-11 17:04:30+00:00,b'And Another #Kiev Festival on the Maidan...\xf0\x9f\x98\x89\xf0\x9f\x98\x90 https://t.co/gPr6eHhhGQ #msnbc #foxnews #nytimes #cnn #wsj #cnbc\xe2\x80\xa6 https://t.co/hf5ohIoo3v',,,,
2022-04-11 17:03:29+00:00,b'@MarshaBlackburn Marsha support the Autocratic tendencies of putin and the #GOP. She offers no solutions and only f\xe2\x80\xa6 https://t.co/q8b6RK8Loz',,,,
2022-04-11 17:01:57+00:00,"b'""In this case, you have to give credit to the [Biden] administration overall for leading the world in a number of t\xe2\x80\xa6 https://t.co/W1RQzKZTOx'",,,,
2022-04-11 17:01:51+00:00,b'Another Festival in #Kiev...Before the Maidan Coup...https://t.co/GK1isUf2Qo #msnbc #foxnews #nytimes #cnn #wsj\xe2\x80\xa6 https://t.co/2jf2SfAxxf',,,,
2022-04-11 17:01:31+00:00,b'Current #GOP who voted for the #VRA in 2006 @LindseyGrahamSC\n @SenJohnThune\n @McConnellPress\n @ChuckGrassley\xe2\x80\xa6 https://t.co/vS8dyJdL2k',,,,
2022-04-11 17:00:26+00:00,"b""The O'Biden Admin ALSO Be Held LIABLE FOR the Hundreds of #Deaths Caused by the O'Biden Admin INVITATION to FULL SC\xe2\x80\xa6 https://t.co/4luT2ZcfAn""",Columbus,Franklin County,Ohio,United States
2022-04-11 17:00:05+00:00,"b""#StaceyAbrams must be pulling ahead...or else why would #DeSantis even care? He's in Florida. #Georgia #GOP\xe2\x80\xa6 https://t.co/0AmWpPuAPc""",Chula Vista,San Diego County,California,United States
2022-04-11 16:59:35+00:00,b'@JRubinBlogger @HC_Richardson @JoeBiden &amp; #Garland bait the restrained left to extremism. The center cannot hold if\xe2\x80\xa6 https://t.co/4CJkIJh7qf',Seattle,King County,,United States
2022-04-11 16:59:21+00:00,"b""\xf0\x9f\x93\xbd\xef\xb8\x8f#GOP PROJECTION! \nCuz, it's ALL they've got! #GOPLiesAboutEverything https://t.co/pX2lhecQVq""",,Centre County,Pennsylvania,United States
2022-04-11 16:59:04+00:00,b'Interesting details on website...\n\n#cdnpoli #Toronto #bcpoli #TOpoli #Onpoli #Canadians @PierrePoilievre #cpc #ndp\xe2\x80\xa6 https://t.co/eBGYUuBVT6',,,,
2022-04-11 16:57:56+00:00,b'@RepAndyBiggsAZ Lol. Like Trumps failures did not lead to almost 1 million deaths in America. More than 55% of them\xe2\x80\xa6 https://t.co/r2bpnnPOlx',,,,
2022-04-11 16:56:46+00:00,b'Do the #GOP realize that most of America \nknows that the Hunter laptop is #Deflection\nfrom #Jan6thInsurrection\xe2\x80\xa6 https://t.co/o1N4ELOJT7',,,,
2022-04-11 16:56:27+00:00,"b'""It\xe2\x80\x99s extremely unusual, at least in modern history, to hear any sitting American governor warn of a looming \xe2\x80\x9ccold\xe2\x80\xa6 https://t.co/SuuB2blrK7'",Chula Vista,San Diego County,California,United States
2022-04-11 16:56:12+00:00,b'Alex Stovall AZ #GOP Candidate is revealed in this undercover video trashing his own party. This my friend is the m\xe2\x80\xa6 https://t.co/wSMfxz40Qx',,Polk County,Florida,United States
2022-04-11 16:55:26+00:00,"b'@HerschelWalker has admitted to holding a gun to his wife\xe2\x80\x99s head, playing Russian Roulette 6 times, and diagnosed w\xe2\x80\xa6 https://t.co/vFRfetyZ2g'",,,,
2022-04-11 16:54:58+00:00,"b""@RepMTG She didn't get arrested and/or jailed for spewing her ridiculousness. Her account was suspended because her\xe2\x80\xa6 https://t.co/z32p1wd3IQ""",Raleigh,Wake County,North Carolina,United States
2022-04-11 16:54:11+00:00,b'@SpeakerPelosi: this is totally unacceptable! This horribly corrupt #GOP provision MUST come out! @SenSchumer\xe2\x80\xa6 https://t.co/pqioGyy7qb',,Centre County,Pennsylvania,United States
2022-04-11 16:53:47+00:00,b'#realDonaldTrump #GOP Staffer sentenced to 12 years in prison for operating child pornography ring\n\n@RepDLamborn an\xe2\x80\xa6 https://t.co/Rv59iN6C9n',Ridgway,Ouray County,Colorado,United States
2022-04-11 16:53:35+00:00,b'TWO #GOP #Delegates tried to vote twice in the county clerk race! The only way the GOP can win is to cheat. Every.\xe2\x80\xa6 https://t.co/QQgi6ZVN4Q',,,,
2022-04-11 16:53:26+00:00,b'@newsmax He is not reliable when it comes to  #Democrat goals He votes with #GOP https://t.co/BzXqfjveON',,Wilkinson County,Georgia,United States
2022-04-11 16:51:52+00:00,"b""Here's What's Really Happening in #Ukraine...https://t.co/0x0r3MTlxd #msnbc #foxnews #nytimes #cnn #wsj #cnbc\xe2\x80\xa6 https://t.co/SfSfTNFJbh""",,,,
2022-04-11 16:51:45+00:00,"b'The party of pedophiles, the #GOP: https://t.co/rgAhIwbtvJ'",,,,
2022-04-11 16:51:40+00:00,b'Hope everyone sees that lots of #MEDIA &amp; #GOP doing all they can to intimate #DEMs are divided - \nWe are not like t\xe2\x80\xa6 https://t.co/2hX7c63eNL',,,,
2022-04-11 16:51:05+00:00,b'@marceelias The #GOP  cant win unless they cheat.',,,,
2022-04-11 16:49:27+00:00,b'@EliseStefanik @JuanCiscomani Why don\xe2\x80\x99t U just do your district a favor and resign and go work for the #GOP?  Your\xe2\x80\xa6 https://t.co/Ee5gGWDUe0',,,,
2022-04-11 16:48:13+00:00,"b""If anyone wants some old David Mamet plays or books, I've got a bunch I will give away. Seems they rot your brain a\xe2\x80\xa6 https://t.co/tEJUVwWRUg""",Seattle,King County,Washington,United States
2022-04-11 16:47:55+00:00,"b'@lizpeek @elonmusk ""The petty bourgeoisie is spiritless."" - Kierkegaard \n#GOP \nhttps://t.co/qwfGseHc66'",,,,
2022-04-11 16:47:43+00:00,"b'Let there be no doubt that if you vote for the @GOP, they are openly running to raise your taxes.\n\nThe only #taxes\xe2\x80\xa6 https://t.co/WwGDBtyBRu'",,New York County,New York,United States
2022-04-11 16:45:27+00:00,"b'@laurenboebert @elonmusk Free speech never went anywhere, disinformation took over. Doubtful he was gonna bring Tru\xe2\x80\xa6 https://t.co/c5c94JbrcL'",,,,
2022-04-11 16:44:50+00:00,b'#Ukraine  #Kiev Used to have Festivals &amp; Events Every Weekend on the Maidan (Kreshatik Street)\xe2\x80\xa6 https://t.co/FkJ27cXZPU',,,,
2022-04-11 16:44:28+00:00,"b'Remember, only corrupt traitors support Trump.\n@GOPChairwoman @GOPLeader @LeaderMcConnell #GOP #Trump #TrumpCult\xe2\x80\xa6 https://t.co/dJX4dL5tBp'",Los Angeles,Los Angeles County,California,United States
2022-04-11 16:44:05+00:00,b'@CawthornforNC Do NOT put your faith in the #GOP. \nPut your faith in the #DemocraticpartyWhoAreDelivering for\xf0\x9f\x87\xba\xf0\x9f\x87\xb8unde\xe2\x80\xa6 https://t.co/clTZtS04zt',,,,
2022-04-11 16:42:14+00:00,b'Things aren\xe2\x80\x99t as black and white as the #gop would lead you to believe. You can in fact be #pro2A and support\xe2\x80\xa6 https://t.co/goc6J23DCx',,Barton County,Kansas,United States
2022-04-11 16:42:02+00:00,b'@andizeisler @MalcolmNance On the evidence #GOP politicians tend towards pedophilia.',,,,
2022-04-11 16:42:00+00:00,b'Well Ronna? \n@GOPChairwoman @GOPLeader @LeaderMcConnell @HouseGOP @SenateGOP #TrumpCult #Trump #GOP\xe2\x80\xa6 https://t.co/tJeIdtLeUP',Los Angeles,Los Angeles County,California,United States
2022-04-11 16:41:13+00:00,"b'#GOP: Feed the rich, starve the poor and middle class. #VoteBlueIn2022 https://t.co/maRsGD8p0Q'",,Prince Edward County,Virginia,United States
2022-04-11 16:40:52+00:00,b'@DanHopp Reading all these responses and thinking how @SenRickScott and the #GOP plan to increase taxes on us if th\xe2\x80\xa6 https://t.co/eVfHnyCiLn',,Logan County,Illinois,United States
2022-04-11 16:39:48+00:00,"b'@NoLieWithBTC @GOPChairwoman @GOP @GOPLeader @LeaderMcConnell ""They claim to know god, but by their actions they de\xe2\x80\xa6 https://t.co/XTb6DXUocu'",,Unorganized Borough,Alaska,United States
2022-04-11 16:39:48+00:00,b'If the glove fits! #GOP #RNC #MAGA #Trump #MarjorieTraitorGreene #RonDeSantis https://t.co/2sgAjLT4GA',,,,
2022-04-11 16:39:46+00:00,b'@HerschelWalker nice to see you are to  scared to debate. Not shocked after watching your theory on evolution you w\xe2\x80\xa6 https://t.co/xhGLagyWvj',,,,
2022-04-11 16:38:46+00:00,b'Proof that Republicans need more Gay friends.  #GOP https://t.co/ezqeOFoXmg',Manhattan,New York County,New York,United States
2022-04-11 16:38:42+00:00,b'Cossacks were Part of Russian &amp; #Ukrainian History They were often Key to Events in Russia as Fighters.\xe2\x80\xa6 https://t.co/R7t8jkMga8',,,,
2022-04-11 16:37:53+00:00,"b'""Presidents are not kings"" Quote on Trump\'s Executive Privilege  on Dribbble - via @pensignal\xe2\x80\xa6 https://t.co/FKvpMPP6VM'",,,District of Columbia,United States
2022-04-11 16:37:16+00:00,b'It\xe2\x80\x99s time to look into Matt Gaetz! #GOP https://t.co/emsGPujL3B',,Tulare County,California,United States
2022-04-11 16:32:08+00:00,"b'Serious question:\nIf @HerschelWalker isn\xe2\x80\x99t knowledgeable enough to debate his own rivals in the GOP, is he fit to b\xe2\x80\xa6 https://t.co/ziUlGtPWRA'",,Chatham County,North Carolina,United States
2022-04-11 16:32:07+00:00,"b'We all need to ask WHY the #GOP is more concerned about how Twitter is run than doing their actual jobs? I mean, WT\xe2\x80\xa6 https://t.co/EsAm8ylJHf'",Ann Arbor,Washtenaw County,,United States
2022-04-11 16:31:07+00:00,b'Via @crooksandliars: Fox And Friends Livid; Elon Musk Will Not Return Trump To Twitter https://t.co/XC1GZMsmkc | #trump #gop #republicans',,,,
2022-04-11 16:31:04+00:00,b'@RepMTG It has been the lies and misinformation spread by #GOP and their supporters that has made the social networ\xe2\x80\xa6 https://t.co/v5XaBSkEpx',,,,
2022-04-11 16:30:39+00:00,"b""@bluestein @kelvinking4ga @HerschelWalker is demonstrating his lack of spine - a highly valued trait in today's\xe2\x80\xa6 https://t.co/pcIvop9PjO""",Dallas,Dallas County,,United States
2022-04-11 16:30:33+00:00,b'@MariaBartiromo @SundayFutures @FoxNews @GOPLeader @MariaBartiromo\n\xe2\x9a\xa0\xef\xb8\x8f#Exec/#Legislative/#Judicial\xe2\x9e\xa1\xef\xb8\x8f#BROKEN\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xa6 https://t.co/XOhuzCXsZM',,,,
2022-04-11 16:30:13+00:00,b'@WLKYAlex Disgusted that the mainstream media would promote this event that attracts \xe2\x80\x9cgroomers\xe2\x80\x9d and even has a kiss\xe2\x80\xa6 https://t.co/NDY8aitF5I',Frankfort,Franklin County,Kentucky,United States
2022-04-11 16:29:57+00:00,b'Only in the #GOP America can a woman be arrested for having an abortion but a former President and his accomplices\xe2\x80\xa6 https://t.co/qVUKvFfGwk',,,,
2022-04-11 16:28:49+00:00,b'Why do you think the Left is trying to steal the innocence from our children?\n\n#democrats #disney #libs\xe2\x80\xa6 https://t.co/LjKOCGC2mQ',,,,
2022-04-11 16:28:26+00:00,b'#Zelenskyy Nazis Caused the  #MariupolMassacre &amp; Blamed it on #Russians. This Will Come Out Eventually.\xf0\x9f\x98\x9f#CNN May Co\xe2\x80\xa6 https://t.co/CTJst1ioiR',,,,
2022-04-11 16:28:15+00:00,b'#MariaBartiromo\n\xe2\x9a\xa0\xef\xb8\x8f#Exec/#Legislative/#Judicial\xe2\x9e\xa1\xef\xb8\x8f#BROKEN\xe2\x80\xbc\xef\xb8\x8f\n\n#KevinMcCarthy\xe2\x9e\xa1\xef\xb8\x8fWill #IMPEACH*IF*LAWS\nBROKEN\xe2\x80\xbc\xef\xb8\x8f\n\n\xe2\x86\x98\xef\xb8\x8fFrm Da\xe2\x80\xa6 https://t.co/pX5Fvs6g2G',,,,
2022-04-11 16:27:55+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/dDzMURXZMF',,,,
2022-04-11 16:27:49+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/72dzNnlvWT',,,,
2022-04-11 16:27:39+00:00,b'@DrVijayMansa @AAPPunjab @AAPDelhi @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all n\xe2\x80\xa6 https://t.co/SQsSKjHX6d',,,,
2022-04-11 16:27:32+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/xss5EVxMGq',,,,
2022-04-11 16:27:25+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/bTK5Bo9bnG',,,,
2022-04-11 16:27:18+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/2VGMEAqOrB',,,,
2022-04-11 16:27:11+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/MYWGBeMzJf',,,,
2022-04-11 16:27:02+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/Rtoj4jZLUK',,,,
2022-04-11 16:26:54+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/rjAYxHLdUk',,,,
2022-04-11 16:26:46+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/vBmSG4R5Nm',,,,
2022-04-11 16:26:41+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/oZb0a02eS5',,,,
2022-04-11 16:26:40+00:00,"b""Louisiana pastor, John Raymond, who taped children's mouths defends action, says students bullied teacher\xe2\x80\xa6 https://t.co/q6Q2O0xBOF""",,,,
2022-04-11 16:26:36+00:00,b'@DrVijayMansa @Sandhwan @GurditSekhon @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit al\xe2\x80\xa6 https://t.co/Qxjr3eusdp',,,,
2022-04-11 16:26:33+00:00,b'The next 7 months are going to be wild and the election this fall is going to be wildly important.  Articles like t\xe2\x80\xa6 https://t.co/SPznoGMIuM',,,,
2022-04-11 16:26:30+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/Bm8THWqXSd',,,,
2022-04-11 16:26:26+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/usvG4rSiWq',,,,
2022-04-11 16:26:20+00:00,b'@DrVijayMansa @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/LNHx2lYkVv',,,,
2022-04-11 16:25:51+00:00,b'@msisodia @ArvindKejriwal @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff\xe2\x80\xa6 https://t.co/3wLJvaybcX',,,,
2022-04-11 16:25:48+00:00,"b""Donald Trump surrounds himself with bad people. He has his whole life, and it's worse now.\n\nIf Trump endorses anyon\xe2\x80\xa6 https://t.co/IkNP5zsEcu""",,,,
2022-04-11 16:25:43+00:00,b'@jeremyduda @azdemparty @ArizonaIRC #DavidMehl will lie about this. @SALCLeaders will too. There was NOTHING indepe\xe2\x80\xa6 https://t.co/CUhsbH8kht',Tucson,Pima County,Arizona,United States
2022-04-11 16:25:42+00:00,b'@AAPPunjab @BhagwantMann @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff n\xe2\x80\xa6 https://t.co/2UhPiESG8v',,,,
2022-04-11 16:25:16+00:00,b'@DeependerSHooda @RajaBrar_INC @INCPunjab @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recrui\xe2\x80\xa6 https://t.co/sTzi2i8nX6',,,,
2022-04-11 16:25:10+00:00,"b'The #GOP has realized their voters are so brainwashed, you can actually tell the truth and not only not lose any vo\xe2\x80\xa6 https://t.co/lvE0QIJd9E'",Chicago,Cook County,Illinois,United States
2022-04-11 16:24:44+00:00,b'These are not serious people.\n\n#GOP @HouseGOP https://t.co/cHESruFLlL',Lafayette,Lafayette Parish,Louisiana,United States
2022-04-11 16:24:38+00:00,b'@dnetta @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc. to 7th\xe2\x80\xa6 https://t.co/2iGbtlHBB0',,,,
2022-04-11 16:24:05+00:00,b'@AAPDelhi @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc. to 7\xe2\x80\xa6 https://t.co/SMNU2c3oXW',,,,
2022-04-11 16:23:49+00:00,b'@msisodia @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc. to 7\xe2\x80\xa6 https://t.co/glwqsLpvMv',,,,
2022-04-11 16:23:45+00:00,"b'#RubenVerastigui has spent his entire career in conservative circles, including as an aide to the Trump re-election\xe2\x80\xa6 https://t.co/r1koyFgzTb'",,Portage County,Wisconsin,United States
2022-04-11 16:23:35+00:00,b'New Slogan For Republicans: Had Enough? - Lunch Alert! https://t.co/hea3vrdl7d #HadEnough #GOP #Conservatives\xe2\x80\xa6 https://t.co/0uNljTG4Zb',,,,
2022-04-11 16:23:19+00:00,b'@SanjayAzadSln @AamAadmiParty @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new st\xe2\x80\xa6 https://t.co/ij6pi5nrxd',,,,
2022-04-11 16:23:10+00:00,b'@AamAadmiParty @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurses acc.\xe2\x80\xa6 https://t.co/yEc6hkMUto',,,,
2022-04-11 16:22:21+00:00,b'@PunjabGovtIndia @DGPPunjabPolice @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all ne\xe2\x80\xa6 https://t.co/IKDapAiXrw',,,,
2022-04-11 16:21:36+00:00,b'@RepMTG @GOPLeader MTG said it all already! \n\nKevin McCarthy remain \xe2\x80\x9ctoothless\xe2\x80\x9d being 1 of the 3 failed leader of w\xe2\x80\xa6 https://t.co/1B9Q8x8948',,,,
2022-04-11 16:20:12+00:00,"b""#NATO Crazies Wanted War with #Russia NOW THEY HAVE IT! It'll Destroy The Liberal Western WORLD as We've Known It.\xe2\x80\xa6 https://t.co/kZe49QtlYb""",,,,
2022-04-11 16:20:00+00:00,b'@PunjabGovtIndia @BhagwantMann @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new s\xe2\x80\xa6 https://t.co/0eeH0DHY4m',,,,
2022-04-11 16:19:53+00:00,b'@CMOPb @BhagwantMann @BhagwantMann @CsPunjab @ArvindKejriwal @HarpalCheemaMLA claims to recruit all new staff nurse\xe2\x80\xa6 https://t.co/txsGchmtM0',,,,
2022-04-11 16:19:46+00:00,"b""@tdzwilewski @NoLieWithBTC They don't wanna give you a living wage, they just wanna tax you more. #GOP""",,Unorganized Borough,Alaska,United States
2022-04-11 16:19:15+00:00,"b'#GOP DOES WORSE\n\nJacksonville, FL had 128 more murders than San Francisco... Homicide rate in Speaker Pelosi\xe2\x80\x99s San\xe2\x80\xa6 https://t.co/hTDwXhSjWt'",,Tulare County,California,United States
2022-04-11 16:19:13+00:00,b'My adhd had to redo this tweet Bc it wasn\xe2\x80\x99t feeling right\xe2\x80\xa6 \n\nG-utting \nO-ur\nP-rogress \n\n#Merica #GOP #VoteBlueIn2022',,,,
2022-04-11 16:19:06+00:00,"b'@Maggie_Hassan Oh @Maggie_Hassan @SenatorHassan , pls get back our 96% of our medicines manufactured in China under\xe2\x80\xa6 https://t.co/xQ941Zzh1e'",,Merrimack County,New Hampshire,United States
2022-04-11 16:19:03+00:00,"b""Republicans labeling political enemies 'pedophiles' 'crosses the line into stochastic terrorism'\n\n#GOP #GASLIGHT\xe2\x80\xa6 https://t.co/pOc5JEeMCN""",,,,
2022-04-11 16:17:35+00:00,b'@SenRickScott said the same thing. #GOP now insisting on middle class tax increases as part of their midterm strate\xe2\x80\xa6 https://t.co/9UNLOfAkHB',,New York County,New York,United States
2022-04-11 16:17:15+00:00,b'More #GOP Corruption: https://t.co/wjKNzRgFRU',,Centre County,Pennsylvania,United States
2022-04-11 16:17:11+00:00,b'Please note that 5 candidates said they would repeal Obamacare/ ACA. Hint hint #Georgia the #GOP doesn\xe2\x80\x99t want to he\xe2\x80\xa6 https://t.co/K7YITmWv0W',Boston,Suffolk County,,United States
2022-04-11 16:16:40+00:00,"b'Comparing #Russia With #Iraq, #Syria or #Afghanistan is Incredibly Stupid. USA, #EU &amp; #NATO have NO IDEA THE PURE H\xe2\x80\xa6 https://t.co/j8RMO45X9K'",,,,
2022-04-11 16:16:20+00:00,b'@marcorubio Did Marco mention that the Republicans including himself want to eliminate Social Security Medicaid and\xe2\x80\xa6 https://t.co/DhFaJbUSY2',,Polk County,Florida,United States
2022-04-11 16:15:59+00:00,b'@SleepyCongress1 @CawthornforNC Exactly- so lets just not have a govt Cawthorn &amp; we will just wait for the 2nd comi\xe2\x80\xa6 https://t.co/aE72SCHkQ8',,,,
2022-04-11 16:14:42+00:00,b'Just waiting for the GOP to blame the increase in the price of eggs on President Biden...and not the bird flu...Or\xe2\x80\xa6 https://t.co/OcNLBBPWLa',,,,
2022-04-11 16:14:15+00:00,"b""US Doesn't Care IF #Russians or #Lviv NeoNazis Run #Urkaine. But Nuclear Armed #Russia Will Be the Sworn Enemy of t\xe2\x80\xa6 https://t.co/qyv0Q8Tclm""",,,,
2022-04-11 16:13:47+00:00,b'Hey #GOP that\xe2\x80\x99s the plan right? To give you and your rich donors more tax breaks while raising taxes on the middle\xe2\x80\xa6 https://t.co/DquRava2Ya',Owensboro,Daviess County,Kentucky,United States
2022-04-11 16:13:42+00:00,b'@ProjectLincoln I respect Mitt Romney #GOP #TruthWins',,,,
2022-04-11 16:12:30+00:00,"b'#VoteBlue2022 #GQPClownShow is going to take our Social Security away, how will that help the already poor American\xe2\x80\xa6 https://t.co/sTXPKASId3'",,,,
2022-04-11 16:12:01+00:00,"b""LOL, the level of delusion among these people is just staggering\xe2\x80\x94and this is from a #Republican who's *critical* of\xe2\x80\xa6 https://t.co/Um70lYkvAh""",,,,
2022-04-11 16:10:49+00:00,"b'@RonFilipkowski If @RepCawthorn puts so much faith in God, WHY THE FUCK does he have to take a gun wherever he goes\xe2\x80\xa6 https://t.co/brewZWNSuK'",,,,
2022-04-11 16:10:41+00:00,"b""'They think he's a child': #GOP pollster claims #Republicans are laughing behind #LoserTrump's back https://t.co/wASuRCjbC7""",Phoenix,Maricopa County,,United States
2022-04-11 16:10:13+00:00,b'@LRPow79 @careyjimzz sure. #MAGA #GOPRacists #GOPRussianAssets #GOP #GOPTraitorsToDemocracy https://t.co/52uhwGLShm',,,,
